web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1551346964-15966","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Yashakur","How fast Alexa executes the command.","January 28, 2019","Great product, fast delivery, reliable!
Works MUCH BETTER than Google Home products when using IN NORWAY!
It works perfectly in Norway/Scandinavia btw!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_443?ie=UTF8&pageNumber=443&reviewerType=all_reviews"
"1551346188-13276","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","ryan felt","... this as a Christmas gift and it’s possibly the worst peice of garbage I’ve gotten","December 29, 2017","I received this as a Christmas gift and it’s possibly the worst peice of garbage I’ve gotten. It doesn’t do anything my iPhone can’t do, and what it can do is limited. The user interface is horrible, the video call function is pointless, since you can’t move the device with you anywhere. Having to use the app on my phone to update anything for the device instead of being able to do that on the device itself it redundant. I’m shocked this piece of crap was over 200$ Oh, I forgot another terrible problem with this thing, ads, why would I want ads floating across the screen, the user should have full control over what is displayed all this thing is, is an expensive marketing device","1.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_107?ie=UTF8&pageNumber=107&reviewerType=all_reviews"
"1551346542-14559","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Kathleen","Very Disappointing!","January 6, 2018","The only thing this might be good for is recipe display in the kitchen! Very disappointed in the Echo Dot and Echo Show!  When I get up at 5:30am and ask for news, I get the news from the day before!  When I asked who is hosting SNL on 1/6, I get the host information for next weekend! W TF?  It is the 21st century of round the clock information availability, correct?  I also hate the fact that tou cannot go outside of the. ""Amazon-Approved"" world!  Extremely disappointing, so I will be re-selling my Amazon Dot for sure!","2.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_267?ie=UTF8&pageNumber=267&reviewerType=all_reviews"
"1551346308-13702","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","B. Burns","I want to like this product and maybe I just haven't taken advantage ...","November 7, 2017","I want to like this product and maybe I just haven't taken advantage of all of its uses, but I feel like I just bought a really expensive ""click bait"" machine. I hate the constant news teasers! If I could figure out how to get rid of the ""click bait"" messages then I might give it 4 stars.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_160?ie=UTF8&pageNumber=160&reviewerType=all_reviews"
"1551346153-13171","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Candice Jenrette","Love Alexa Devices!","May 23, 2018","Love my Echo Show!  I also have the Dot. ...& the Fire Stick, ...& some smart home devices.  I love that they are all basically made for each other.  I use the Show with my Arlo Cameras also.  (& just a side note: the speakers/audio/sound on this device really impressed me! I was not expecting such good sound quality from the Echo Show, but it definitely packs some audio-power!)
I stay busy, & my hands are always busy so all the voice command options are great for me.  I'm constantly telling Alexa what to do, & she's constantly reminding me what I need to do!  lol  I would like (& could definitely use) more features involving Calendars & Reminders, ...I really wish the reminders had the option to set ""monthly"" recurring reminders! (not just daily/weekly) so that I wouldn't have to constantly manually add each & everyone of my monthly reminders by individual date!  ...and even more-so I wish the Reminders had the option to sync your Calendars & have it so Alexa will verbally remind you of whats on your calendar also!!!  I've just started using the shopping lists which are becoming very helpful also!  ....All in all, keep up the good work!  Thanks!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_94?ie=UTF8&pageNumber=94&reviewerType=all_reviews"
"1551346716-15124","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Linda Z","Love  the Echo Show","August 29, 2017","Just received this last week. Love it. Set up was easy and took under 20 minutes. There definitely is a learning curve and I have only scratched the surface on capabilities. The ability to ask for any song or album and have it played within seconds is great. Also the lyrics follow along on the screen. The speaker is good quality. So many helpful options.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_338?ie=UTF8&pageNumber=338&reviewerType=all_reviews"
"1551346369-13923","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","W30W9","Absolutely love this! Crystal clear sound quality","November 12, 2017","Absolutely love this! Crystal clear sound quality, clear understanding of commands and wide range of questions to be answered by Alexa. I will be buying these as Christmas gifts this year. I love it so much I bought one for the upstairs and downstairs of my house. It even connects with my Ring doorbell and security cameras. Truly the finishing touch to a Smart Home.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_188?ie=UTF8&pageNumber=188&reviewerType=all_reviews"
"1551346843-15549","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","BB","Great home automation device.","September 3, 2018","Love my show. Have it linked in with Cloud Cams and it works great. Also like watching video flash briefs, rotating photos, and lyrics to songs. Just wish it integrated audio with tbe Ring doorbell (it does video).","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_391?ie=UTF8&pageNumber=391&reviewerType=all_reviews"
"1551346688-15034","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Useless, except for amazon marketing/purchases","December 9, 2018","Screen stopped working (heavy flicker; lines through sceen) within three months.  Also, video function is pretty useless for anything but amazon purchases, which the unit clearly prioritizes when you ask alexa anything (it shows products, not information)","1.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_327?ie=UTF8&pageNumber=327&reviewerType=all_reviews"
"1551346714-15114","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Terry Mangum","Neat idea!","July 23, 2017","So far, so good.  Nice to have visual feedback for weather and other answers. Fun to see lyrics of songs that are playing. Just like the other Echo products, I'm sure it will take time to learn all the capabilities this device has to offer.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_337?ie=UTF8&pageNumber=337&reviewerType=all_reviews"
"1551346711-15110","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","James W.","Screen Flickers- Repaired-Flickering again","February 8, 2019","Likes:
Good Sound
Works well with WiFi outlets
Good Voice Recognition
Dislikes:
Screen Flickers- Even after sending in for Repair
The only reason I bought an Echo Show is for the screen.  The Echo actually has better sound quality (I have two of them).  The screen flickering is beyond annoying.  I sent it in for repairs and Amazon was amazing with this.  I want to report it again and can't seem to figure out how to file the complaint again and start the process again.  Maybe I only had one shot....  I'll keep trying.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_336?ie=UTF8&pageNumber=336&reviewerType=all_reviews"
"1551346796-15403","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Chris","It's fine, but I prefer Google Home","January 18, 2019","It's fine overall. I had Google Home devices before, but got this as a Christmas present so I figured I'd give it a shot. Overall I prefer the Google Home experience much better and will stick with it, it just feels much more natural.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_373?ie=UTF8&pageNumber=373&reviewerType=all_reviews"
"1551346181-13253","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","annushka","Its ok.","August 9, 2018","I got the show because I was hoping it would have all the capabilities of an echo speaker and all the capabilities of a fire tablet. I was also hoping some of the Alexa skills would have additional content for the video screen. And i wanted to be able to watch movies on Netflix, Hulu, Vudu, etc... Because no matter what anybody says the screen is plenty big enough. You just need to have it no more than a couple yards away. Its good for video calls and its ok for Alexa skills and I can watch amazon prime movies but most of what I want to watch isn't on prime. If they get more video content it will be a lot more useful","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104&reviewerType=all_reviews"
"1551346547-14572","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","David Worsham","One Star","December 5, 2017","No YouTube because Amazon can't just play ball.  Paperweight

Fix YouTube before I consider purchasing again!","1.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_269?ie=UTF8&pageNumber=269&reviewerType=all_reviews"
"1551346136-13113","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Sheheartsprime","Awesome gift","December 27, 2017","I bought 2 of these for Christmas, one for my parents and one for my sister and her family who just moved out of state. My sister and I got them set up ahead of time so when my parents came over on Christmas morning we were able to open presents ""together"".  My parents were so happy to be able to see their grand kids open their presents on our first Christmas without them.  I know there are other ways to video chat but I think this one my parents will actually be able to handle.  Super easy set up and was able to make the call to my sisters echo show on the first try.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87&reviewerType=all_reviews"
